	D1	D2	D3	D4	D5	D6	D7	D8	D9
ENSMUSG00000119172	0	0	0	0	0	0	0	0	0
ENSMUSG00000119173	0	0	0	0	0	0	0	0	0
ENSMUSG00000119174	0	0	0	0	0	0	0	0	0
ENSMUSG00000119175	0	0	0	0	0	0	0	0	0
ENSMUSG00000119176	0	0	0	0	0	0	0	0	0
ENSMUSG00000119179	0	0	0	0	0	0	0	0	0
ENSMUSG00000119180	0	0	0	0	0	0	0	0	0
ENSMUSG00000119181	0	0	0	0	0	0	0	0	0
ENSMUSG00000119183	0	0	0	0	0	0	0	0	0
ENSMUSG00000119184	0	0	0	0	0	0	0	0	0
ENSMUSG00000119186	0	0	0	0	0	0	0	0	0
ENSMUSG00000119190	0	0	0	0	0	0	0	0	0
ENSMUSG00000119191	0	0	0	0	0	0	0	0	0
ENSMUSG00000119192	0	0	0	0	0	0	0	0	0
ENSMUSG00000119194	0	0	0	0	0	0	0	0	0
ENSMUSG00000119195	0	0	0	0	0	0	0	0	0
ENSMUSG00000119196	0	0	0	0	0	0	0	0	0
ENSMUSG00000119197	0	0	0	0	0	0	0	0	0
ENSMUSG00000119199	0	0	0	0	0	0	0	0	0
ENSMUSG00000119200	0	0	0	0	0	0	0	0	0
ENSMUSG00000119201	0	0	0	0	0	0	0	0	0
ENSMUSG00000119204	0	0	0	0	0	0	0	0	0
ENSMUSG00000119205	0	0	0	0	0	0	0	0	0
ENSMUSG00000119206	0	0.667	0.2	0	0.5	0	0	0	0.2
ENSMUSG00000119207	0	0	0	0	0	0	0	0	0
ENSMUSG00000119208	0	0	0	0	0	0	0	0	0
ENSMUSG00000119210	0	0	0	0	0	0	0	0	0
ENSMUSG00000119211	0	0	0	0	0	0	0	0	0
ENSMUSG00000119213	0	0	0	0	0	0	0	0	0
ENSMUSG00000119214	0	0	0	0	0	0	0	0	0
ENSMUSG00000119215	0	0	0	0	0	0	0	0	0
ENSMUSG00000119216	0	0	0	0	0	0	0	0	0
ENSMUSG00000119217	0	0	0	0	0	0	0	0	0
ENSMUSG00000119219	0	0	0	0	0	0	0	0	0
ENSMUSG00000119221	0	0	0	0	0	0	0	0	0
ENSMUSG00000119223	0	0	0	0	0	0	0	0	0
ENSMUSG00000119224	0	0	0	0	0	0	0	0	0
ENSMUSG00000119225	0	0	0	0	0	0	0	0	0
ENSMUSG00000119226	0	0	0	0	0	0	0	0	0
ENSMUSG00000119227	0	0	0	0	0	0	0	0	0
ENSMUSG00000119228	0	0	0	0	0	0	0	0	0
ENSMUSG00000119229	0	0	0	0	0	0	0	0	0
ENSMUSG00000119232	0	0	0	0	0	0	0	0	0
ENSMUSG00000119233	0	0	0	0	0	0	0	0	0
ENSMUSG00000119234	0	0	0	0	0	0	0	0	0
ENSMUSG00000119236	0	0	0	0	0	0	0	0	0
ENSMUSG00000119238	0	0	0	0	0	0	0	0	0
ENSMUSG00000119239	0	0	0	0	0	0	0	0	0
ENSMUSG00000119240	0	0	0	0	0	0	0	0	0
ENSMUSG00000119241	0	0	0	0	0	0	0	0	0
ENSMUSG00000119242	0	0	0	0	0	0	0	0	0
ENSMUSG00000119244	0	0	0	0	0	0	0	0	0
ENSMUSG00000119247	0	0	0	0	0	0	0	0	0
ENSMUSG00000119250	0	0	0	0	0	0	0	0	0
ENSMUSG00000119251	0	0	0	0	0	0	0	0	0
ENSMUSG00000119254	0	0	0	0	0	0	0	0	0
ENSMUSG00000119255	0	0	0	0	0	0	0	0	0
ENSMUSG00000119256	0	0	0	0	0	0	0	0	0
ENSMUSG00000119257	0	0	0	0	0	0	0	0	0
ENSMUSG00000119258	0	0	0	0	0	0	0	0	0
ENSMUSG00000119259	0	0	0	0	0	0	0	0	0
ENSMUSG00000119260	0	0	0	0	0	0	0	0	0
ENSMUSG00000119262	0	0	0	0	0	0	3	0.5	11
ENSMUSG00000119263	0	0	0	0	0	0	0	0	0
ENSMUSG00000119265	0	0	0	0	0	0	0	0	0
ENSMUSG00000119267	0	0	0	0	0	0	0	0	0
ENSMUSG00000119268	0	0	0	0	0	0	0	0	0
ENSMUSG00000119269	0	0	0	0	0	0	0	0	0
ENSMUSG00000119270	0	0	0	0	0	0	0	0	0
ENSMUSG00000119271	0	0	0	0	0	0	0	0	0
ENSMUSG00000119272	0	0	0	0	0	0	0	0	0
ENSMUSG00000119273	0	0	0	0	0	0	0	0	0
ENSMUSG00000119274	0	0	0	0	0	0	0	0	0
ENSMUSG00000119275	0	0	0	0	0	0	0	0	0
ENSMUSG00000119277	0	0	0	0	0	0	0	0	0
ENSMUSG00000119278	0	0	0	0	0	0	0	0	0
ENSMUSG00000119279	0	0	0	0	0	0	0	0	0
ENSMUSG00000119280	0	0	0	0	0	0	0	0	0
ENSMUSG00000119282	0	0	0	0	0	0	0	0	0
ENSMUSG00000119285	0	0	0	0	0	0	0	0	0
ENSMUSG00000119286	0	0	0	0	0	0	0	0	0
ENSMUSG00000119287	0	0	0	0	0	0	0	0	0
ENSMUSG00000119288	0	0	0	0	0	0	0	0	0
ENSMUSG00000119290	0	0	0	0	0	0	0	0	0
ENSMUSG00000119291	0	0	0	0	0	0	0	0	0
ENSMUSG00000119292	0	0	0	0	0	0	0	0	0
ENSMUSG00000119293	0	0	0	0	0	0	0	0	0
ENSMUSG00000119294	0	0	0	0	0	0	0	0	0
ENSMUSG00000119295	0	0	0	0	0	0	0	0	0
ENSMUSG00000119296	0	0	0	0	0	0	0	0	0
ENSMUSG00000119298	0	0	0	0	0	0	0	0	0
ENSMUSG00000119299	0	0	0	0	0	0	0	0	0
ENSMUSG00000119304	0	0	0	0	0	0	0	0	0
ENSMUSG00000119306	0	0	0	0	0	0	0	0	0
ENSMUSG00000119307	0	0	0	0	0	0	0	0	0
ENSMUSG00000119308	0	0	0	0	0	0	0	0	0
ENSMUSG00000119310	0	0	0	0	0	0	0	0	0
ENSMUSG00000119311	0	0	0	0	0	0	0	0	0
ENSMUSG00000119312	0	0	0	0	0	0	0	0	0
ENSMUSG00000119314	0	0	0	0	0	0	0	0	0
ENSMUSG00000119316	0	0	0	0	0	0	0	0	0
ENSMUSG00000119317	0	0	0	0	0	0	0	0	0
ENSMUSG00000119318	0	0	0	0	0	0	0	0	0
ENSMUSG00000119320	0	0	0	0	0	0	0	0	0
ENSMUSG00000119321	0	0	0	0	0	0	0	0	0
ENSMUSG00000119322	0	0	0	0	0	0	0	0	0
ENSMUSG00000119323	0	0	0	0	0	0	0	0	0
ENSMUSG00000119324	0	0	0	0	0	0	0	0	0
ENSMUSG00000119325	0	0	0	0	0	0	0	0	0
ENSMUSG00000119326	0	0	0	0	0	0	0	0	0
ENSMUSG00000119327	0	0	0	0	0	0	0	0	0
ENSMUSG00000119329	0	0	0	0	0	0	0	0	0
ENSMUSG00000119331	0	0	0	0	0	0	0	0	0
ENSMUSG00000119332	0	0	0	0	0	0	0	0	0
ENSMUSG00000119334	0	0	0	0	0	0	0	0	0
ENSMUSG00000119336	0	0	0	0	0	0	0	0	0
ENSMUSG00000119338	0	0	0	0	0	0	0	0	0
ENSMUSG00000119339	0	0	0	0	0	0	0	0	0
ENSMUSG00000119342	0	0	0	0	0	0	0	0	0
ENSMUSG00000119343	0	0	0	0	0	0	0	0	0
ENSMUSG00000119344	0	0	0	0	0	0	0	0	0
ENSMUSG00000119345	0	0	0	0	0	0	0	0	0
ENSMUSG00000119346	0	0	0	0	0	0	0	0	0
ENSMUSG00000119347	0	0	0	0	0	0	0	0	0
ENSMUSG00000119350	0	0	0	0	0	0	0	0	0
ENSMUSG00000119351	0	0	0	0	0	0	0	0	0
ENSMUSG00000119352	0	0	0	0	0	0	0	0	0
ENSMUSG00000119353	0	0	0	0	0	0	0	0	0
ENSMUSG00000119355	0	0	0	0	0	0	0	0	0
ENSMUSG00000119356	0	0	0	0	0	0	0	0	0
ENSMUSG00000119357	0	0	0	0	0	0	0	0	0
ENSMUSG00000119358	0	0	0	0	0	0	0	0	0
ENSMUSG00000119359	0	0	0	0	0	0	0	0	0
ENSMUSG00000119360	0	0	0	0	0	0	0	0	0
ENSMUSG00000119361	0	0	0	0	0	0	0	0	0
ENSMUSG00000119363	0	0	0	0	0	0	0	0	0
ENSMUSG00000119364	0	0	0	0	0	0	0	0	0
ENSMUSG00000119367	0	0	0	0	0	0	0	0	0
ENSMUSG00000119368	0	0	0	0	0	0	0	0	0
ENSMUSG00000119371	0	0	0	0	0	0	0	0	0
ENSMUSG00000119373	0	0	0	0	0	0	0	0	0
ENSMUSG00000119374	0	0	0	0	0	0	0	0	0
ENSMUSG00000119375	0	0	0	0	0	0	0	0	0
ENSMUSG00000119376	0	0	0	0	0	0	0	0	0
ENSMUSG00000119377	0	0	0	0	0	0	0	0	0
ENSMUSG00000119378	0	0	0	0	0	0	0	0	0
ENSMUSG00000119380	0	0	0	0	0	0	0	0	0
ENSMUSG00000119381	0	0	0	0	0	0	0	0	0
ENSMUSG00000119383	0	0	0	0	0	0	0	0	0
ENSMUSG00000119385	0	0	0	0	0	0	0	0	0
ENSMUSG00000119386	0	0	0	0	0	0	0	0	0
ENSMUSG00000119387	0	0	0	0	0	0	0	0	0
ENSMUSG00000119388	0	0	0	0	0	0	0	0	0
ENSMUSG00000119391	0	0	0	0	0	0	0	0	0
ENSMUSG00000119394	0	0	0	0	0	0	0	0	0
ENSMUSG00000119395	0	0	0	0	0	0	0	0	0
ENSMUSG00000119396	0	0	0	0	0	0	0	0	0
ENSMUSG00000119397	0	0	0	0	0	0	0	0	0
ENSMUSG00000119398	0	0	0	0	0	0	0	0	0
ENSMUSG00000119399	0	0	0	0	0	0	0	0	0
ENSMUSG00000119402	0	0	0	0	0	0	0	0	0
ENSMUSG00000119403	0	0	0	0	0	0	0	0	0
ENSMUSG00000119404	0	0	0	0	0	0	0	0	0
ENSMUSG00000119405	0	0	0	0	0	0	0	0	0
ENSMUSG00000119409	0	0	0	0	0	0	0	0	0
ENSMUSG00000119410	0	0	0	0	0	0	0	0	0
ENSMUSG00000119411	0	0	0	0	0	0	0	0	0
ENSMUSG00000119412	0	0	0	0	0	0	0	0	0
ENSMUSG00000119413	0	0	0	0	0	0	0	0	0
ENSMUSG00000119414	0	0	0	0	0	0	0	0	0
ENSMUSG00000119415	0	0	0	0	0	0	0	0	0
ENSMUSG00000119417	0	0	0	0	0	0	0	0	0
ENSMUSG00000119426	0	0	0	0	0	0	0	0	0
ENSMUSG00000119427	0	0	0	0	0	0	0	0	0
ENSMUSG00000119428	0	0	0	0	0	0	0	0	0
ENSMUSG00000119430	0	0	0	0	0	0	0	0	0
ENSMUSG00000119431	0	0	0	0	0	0	0	0	0
ENSMUSG00000119432	0	0	0	0	0	0	0	0	0
ENSMUSG00000119433	0	0	0	0	0	0	0	0	0
ENSMUSG00000119434	0	0	0	0	0	0	0	0	0
ENSMUSG00000119436	0	0	0	0	0	0	0	0	0
ENSMUSG00000119440	0	0	0	0	0	0	0	0	0
ENSMUSG00000119441	0	0	0	0	0	0	0	0	0
ENSMUSG00000119442	0	0	0	0	0	0	0	0	0
ENSMUSG00000119444	0	0	0	0	0	0	0	0	0
ENSMUSG00000119445	0	0	0	0	0	0	0	0	0
ENSMUSG00000119446	0	0	0	0	0	0	0	0	0
ENSMUSG00000119447	0	0	0	0	0	0	0	0	0
ENSMUSG00000119449	0	0	0	0	0	0	0	0	0
ENSMUSG00000119450	0	0	0	0	0	0	0	0	0
ENSMUSG00000119451	0	0	0	0	0	0	0	0	0
ENSMUSG00000119452	0	0	0	0	0	0	0	0	0
ENSMUSG00000119456	0	0	0	0	0	0	0	0	0
ENSMUSG00000119457	0	0	0	0	0	0	0	0	0
ENSMUSG00000119458	0	0	0	0	0	0	0	0	0
ENSMUSG00000119459	0	0	0	0	0	0	0	0	0
ENSMUSG00000119461	0	0	0	0	0	0	0	0	0
ENSMUSG00000119462	0	0	0	0	0	0	0	0	0
ENSMUSG00000119463	0	0	0	0	0	0	0	0	0
ENSMUSG00000119464	0	0	0	0	0	0	0	0	0
ENSMUSG00000119465	0	0	0	0	0	0	0	0	0
ENSMUSG00000119467	0	0	0	0	0	0	0	0	0
ENSMUSG00000119468	0	0	0	0	0	0	0	0	0
ENSMUSG00000119469	0	0	0	0	0	0	0	0	0
ENSMUSG00000119470	0	0	0	0	0	0	0	0	0
ENSMUSG00000119471	0	0	0	0	0	0	0	0	0
ENSMUSG00000119473	0	0	0	0	0	0	0	0	0
ENSMUSG00000119475	0	0	0	0	0	0	0	0	0
ENSMUSG00000119476	0	0.667	0	0	0.5	0	0	0	0
ENSMUSG00000119477	0	0	0	0	0	0	0	0	0
ENSMUSG00000119481	0	0	0	0	0	0	0	0	0
ENSMUSG00000119482	0	0	0	0	0	0	0	0	0
ENSMUSG00000119485	0	0	0	0	0	0	0	0	0
ENSMUSG00000119486	0	0	0	0	0	0	0	0	0
ENSMUSG00000119487	0	0	0	0	0	0	0	0	0
ENSMUSG00000119488	0	0	0	0	0	0	0	0	0
ENSMUSG00000119490	0	0	0	0	0	0	0	0	0
ENSMUSG00000119491	0	0	0	0	0	0	0	0	0
ENSMUSG00000119493	0	0	0	0	0	0	0	0	0
ENSMUSG00000119496	0	0	0	0	0	0	0	0	0
ENSMUSG00000119497	0	0	0	0	0	0	0	0	0
ENSMUSG00000119498	0	0	0	0	0	0	0	0	0
ENSMUSG00000119499	0	0	0	0	0	0	0	0	0
ENSMUSG00000119500	0	0	0	0	0	0	0	0	0
ENSMUSG00000119501	0	0	0	0	0	0	0	0	0
ENSMUSG00000119502	0	0	0	0	0	0	0	0	0
ENSMUSG00000119503	0	0	0	0	0	0	0	0	0
ENSMUSG00000119504	0	0	0	0	0	0	0	0	0
ENSMUSG00000119505	0	0	0	0	0	0	0	0	0
ENSMUSG00000119506	0	0	0	0	0	0	0	0	0
ENSMUSG00000119508	0	0	0	0	0	0	0	0	0
ENSMUSG00000119509	0	0	0	0	0	0	0	0	0
ENSMUSG00000119510	0	0	0	0	0	0	0	0	0
ENSMUSG00000119511	0	0	0	0	0	0	0	0	0
ENSMUSG00000119513	0	0	0	0	0	0	0	0	0
ENSMUSG00000119515	0	0	0	0	0	0	0	0	0
ENSMUSG00000119516	0	0	0	0	0	0	0	0	0
ENSMUSG00000119520	0	0	0	0	0	0	1	0	0
ENSMUSG00000119521	0	0	0	0	0	0	0	0	0
ENSMUSG00000119523	0	0	0	0	0	0	0	0	0
ENSMUSG00000119524	0	0	0	0	0	0	0	0	0
ENSMUSG00000119525	0	0	0	0	0	0	0	0	0
ENSMUSG00000119528	0	0	0	0	0	0	0	0	0
ENSMUSG00000119529	0	0	0	0	0	0	0	0	0
ENSMUSG00000119530	0	0	0	0	0	0	0	0	0
ENSMUSG00000119532	0	0	0	0	0	0	0	0	0
ENSMUSG00000119538	0	0	0	0	0	0	0	0	0
ENSMUSG00000119539	0	0	0	0	0	0	0	0	0
ENSMUSG00000119542	0	0	0	0	0	0	0	0	0
ENSMUSG00000119543	0	0	0	0	0	0	0	0	0
ENSMUSG00000119544	0	0	0	0	0	0	0	0	0
ENSMUSG00000119546	0	0	0	0	0	0	0	0	0
ENSMUSG00000119547	0	0	0	0	0	0	0	0	0
ENSMUSG00000119548	0	0	0	0	0	0	0	0	0
ENSMUSG00000119550	0	0	0	0	0	0	0	0	0
ENSMUSG00000119552	0	0	0	0	0	0	0	0	0
ENSMUSG00000119553	0	0	0	0	0	0	0	0	0
ENSMUSG00000119554	0	0	0	0	0	0	0	0	0
ENSMUSG00000119555	0	0	0	0	0	0	0	0	0
ENSMUSG00000119556	0	0	0	0	0	0	0	0	0
ENSMUSG00000119558	0	0	0	0	0	0	0	0	0
ENSMUSG00000119559	0	0	0	0	0	0	0	0	0
ENSMUSG00000119560	0	0	0	0	0	0	0	0	0
ENSMUSG00000119561	0	0	0	0	0	0	0	0	0
ENSMUSG00000119562	0	0	0	0	0	0	0	0	0
ENSMUSG00000119563	0	0	0	0	0	0	0	0	0
ENSMUSG00000119566	0	0	0	0	0	0	0	0	0
ENSMUSG00000119567	0	0	0	0	0	0	0	0	0
ENSMUSG00000119568	0	0	0	0	0	0	0	0	0
ENSMUSG00000119569	0	0	0	0	0	0	0	0	0
ENSMUSG00000119570	0	0	0	0	0	0	0	0	0
ENSMUSG00000119572	0	0	0	0	0	0	0	0	0
ENSMUSG00000119573	0	0	0	0	0	0	0	0	0
ENSMUSG00000119576	0	0	0	0	0	0	0	0	0
ENSMUSG00000119577	0	0	0	0	1	0	0	0	0
ENSMUSG00000119578	0	0	0	0	0	0	0	0	0
ENSMUSG00000119579	0	0	0	0	0	0	0	0	0
ENSMUSG00000119580	0	0	0	0	0	0	0	0	0
ENSMUSG00000119581	0	0	0	0	0	0	0	0	0
ENSMUSG00000119582	0	0	0	0	0	0	0	0	0
ENSMUSG00000119584	45302	53060	77812	40809	93586	72583	75315	46208	45346
ENSMUSG00000119586	0	0	0	0	0	0	0	0	0
ENSMUSG00000119587	0	0	0	0	0	0	0	0	0
ENSMUSG00000119588	0	0	0	0	0	0	0	0	0
ENSMUSG00000119589	0	0	0	0	0	0	0	0	0
ENSMUSG00000119593	0	0	0	0	0	0	0	0	0
ENSMUSG00000119594	0	0	0	0	0	0	0	0	0
ENSMUSG00000119598	0	0	0	0	0	0	0	0	0
ENSMUSG00000119601	0	0	0	0	0	0	0	0	0
ENSMUSG00000119602	0	0	0	0	0	0	0	0	0
ENSMUSG00000119603	0	0	0	0	0	0	0	0	0
ENSMUSG00000119606	0	0	0	0	0	0	0	0	0
ENSMUSG00000119608	0	0	0	0	0	0	0	0	0
ENSMUSG00000119609	0	0	0	0	0	0	0	0	0
ENSMUSG00000119610	0	0	0	0	0	0	0	0	0
ENSMUSG00000119611	0	0	0	0	0	0	0	0	0
ENSMUSG00000119612	0	0	0	0	0	0	0	0	0
ENSMUSG00000119614	0	0	0	0	0	0	0	0	0
ENSMUSG00000119615	0	0	0	0	0	0	0	0	0
ENSMUSG00000119616	0	0	0	0	0	0	0	0	0
ENSMUSG00000119617	0	0	0	0	0	0	0	0	0
ENSMUSG00000119619	0	0	0	0	0	0	0	0	0
ENSMUSG00000119624	0	0	0	0	0	0	0	0	0
ENSMUSG00000119625	0	0	0	0	0	0	0	0	0
ENSMUSG00000119626	0	0	0	0	0	0	0	0	0
ENSMUSG00000119629	0	0	0	0	0	0	0	0	0
ENSMUSG00000119631	0	0	0	0	0	0	0	0	0
ENSMUSG00000119633	0	0	0	0	0	0	0	0	0
ENSMUSG00000119635	0	0	0	0	0	0	0	0	0
ENSMUSG00000119636	0	0	0	0	0	0	0	0	0
ENSMUSG00000119637	0	0	0	0	0	0	0	0	0
ENSMUSG00000119638	0	0	0	0	0	0	0	0	0
ENSMUSG00000119639	0	0	0	0	0	0	0	0	0
ENSMUSG00000119640	0	0	0	0	0	0	0	0	0
ENSMUSG00000119641	0	0	0	0	0	0	0	0	0
ENSMUSG00000119642	0	0	0	0	0	0	0	0	0
ENSMUSG00000119643	0	0	0	0	0	0	0	0	0
ENSMUSG00000119647	0	0	0	0	0	0	0	0	0
ENSMUSG00000119648	0	0	0	0	0	0	3	0.5	0
ENSMUSG00000119649	0	0	0	0	0	0	0	0	0
ENSMUSG00000119653	0	0	0	0	0	0	0	0	0
ENSMUSG00000119654	0	0	0	0	0	0	0	0	0
ENSMUSG00000119655	0	0	0	0	0	0	0	0	0
ENSMUSG00000119656	0	0	0	0	0	0	0	0	0
ENSMUSG00000119657	0	0	0	0	0	0	0	0	0
ENSMUSG00000119658	0	0	0	0	0	0	0	0	0
ENSMUSG00000119659	0	0	0	0	0	0	0	0	0
ENSMUSG00000119660	0	0	0	0	0	0	0	0	0
ENSMUSG00000119661	0	0	0	0	0	0	0	0	0
ENSMUSG00000119662	0	0	0	0	0	0	0	0	0
ENSMUSG00000119665	0	0	0	0	0	0	0	0	0
ENSMUSG00000119666	0	0	0	0	0	0	0	0	0
ENSMUSG00000119667	0	0	0	0	0	0	0	0	0
ENSMUSG00000119668	0.5	0	0.667	0	0.667	0	0	0	0
ENSMUSG00000119670	0	0.667	0.2	0	0.5	0	0	16	0.2
ENSMUSG00000119672	0	0	0	0	0	0	0	0	0
ENSMUSG00000119673	0	0	0	0	0	0	0	0	0
ENSMUSG00000119677	0	0	0	0	0	0	0	0	0
ENSMUSG00000119678	0	0	0	0	0	0	0	0	0
ENSMUSG00000119679	0	0	0	0	0	0	0	0	0
ENSMUSG00000119680	0	0	0	0	0	0	0	0	0
ENSMUSG00000119681	0	0	0	0	0	0	0	0	0
ENSMUSG00000119682	0	0	0	0	0	0	0	0	0
ENSMUSG00000119684	0	0	0	0	0	0	0	0	0
ENSMUSG00000119685	0	0	0	0	0	0	0	0	0
ENSMUSG00000119686	0	0	0	0	0	0	0	0	0
ENSMUSG00000119687	0	0	0	0	0	0	0	0	0
ENSMUSG00000119688	0	0	0	0	0	0	0	0	0
ENSMUSG00000119689	0	0	0	0	0	0	0	0	0
ENSMUSG00000119692	0	0	0	0	0	0	0	0	0
ENSMUSG00000119694	0	0	0	0	0	0	0	0	0
ENSMUSG00000119695	0	0	0	0	0	0	0	0	0
ENSMUSG00000119696	0	0	0	0	0	0	0	0	0
ENSMUSG00000119700	0	0	0	0	0	0	0	0	0
ENSMUSG00000119701	0	0	0	0	0	0	0	0	0
ENSMUSG00000119705	0	0	0	0	0	0	0	0	0
ENSMUSG00000119706	0	0	0	0	0	0	0	0	0
ENSMUSG00000119708	0	0	0	0	0	0	0	0	0
ENSMUSG00000119710	0	0	0	0	0	0	0	0	0
ENSMUSG00000119711	0	0	0	0	0	0	0	0	0
ENSMUSG00000119713	0	0	0	0	0	0	0	0	0
ENSMUSG00000119714	0	0	0	0	0	0	0	0	0
ENSMUSG00000119719	0	0	0	0	0	0	0	0	0
ENSMUSG00000119721	0	0	0	0	0	0	0	0	0
ENSMUSG00000119722	0	0	0	0	0	0	0	0	0
ENSMUSG00000119723	0	0	0	0	0	0	0	0	0
ENSMUSG00000119724	0	0	0	0	0	0	0	0	0
ENSMUSG00000119726	0	0	0	0	0	0	0	0	0
ENSMUSG00000119728	0	0	0	0	0	0	0	0	0
ENSMUSG00000119730	0	0	0	0	0	0	0	0	0
ENSMUSG00000119731	0	0	0	0	0	0	0	0	0
ENSMUSG00000119732	0	0	0	0	0	0	0	0	0
ENSMUSG00000119733	0	0	0	0	0	0	0	0	0
ENSMUSG00000119734	0	0	0	0	0	0	0	0	0
ENSMUSG00000119735	0	0	0	0	0	0	0	0	0
ENSMUSG00000119736	0	0	0	0	0	0	0	0	0
ENSMUSG00000119737	0	0	0	0	0	0	0	0	0
ENSMUSG00000119738	0	0	0	0	0	0	0	0	0
ENSMUSG00000119739	0	0	0	0	0	0	0	0	0
ENSMUSG00000119740	0	0	0	0	0	0	0	0	0
ENSMUSG00000119741	0	0	0	0	0	0	0	0	0
ENSMUSG00000119742	0	0	0	0	0	0	0	0	0
ENSMUSG00000119743	0	0	0	0	0	0	0	0	0
ENSMUSG00000119744	0	0	0	0	0	0	0	0	0
ENSMUSG00000119745	0	0	0	0	0	0	0	0	0
ENSMUSG00000119746	0	0	0	0	0	0	0	0	0
ENSMUSG00000119747	0	0	0	0	0	0	0	0	0
ENSMUSG00000119748	0	0	0	0	0	0	0	0	0
ENSMUSG00000119750	0	0	0	0	0	0	0	0	0
ENSMUSG00000119751	0	0	0	0	0	0	0	0	0
ENSMUSG00000119752	0	0	0	0	0	0	0	0	0
ENSMUSG00000119753	0	0	0	0	0	0	0	0	0
ENSMUSG00000119754	0	0	0	0	0	0	0	0	0
ENSMUSG00000119755	0	0	0	0	0	0	0	0	0
ENSMUSG00000119756	0	0	0	0	0	0	0	0	0
ENSMUSG00000119757	0	0	0	0	0	0	0	0	0
ENSMUSG00000119759	0	0	0	0	0	0	0	0	0
ENSMUSG00000119760	0	0	0	0	0	0	0	0	0
ENSMUSG00000119761	17	0	0	12	0	13	3	0.5	0
ENSMUSG00000119762	0	0	0	0	0	0	0	0	0
ENSMUSG00000119763	0	0	0	0	0	0	0	0	0
ENSMUSG00000119764	0	0	0	0	0	0	0	0	0
ENSMUSG00000119765	0	0	0	0	0	0	0	0	0
ENSMUSG00000119766	0	0	0	0	0	0	0	0	0
ENSMUSG00000119767	0	0	0	0	0	0	0	0	0
ENSMUSG00000119769	0	0	0	0	0	0	0	0	0
ENSMUSG00000119770	0	0	0	0	0	0	0	0	0
ENSMUSG00000119771	0	0	0	0	0	0	0	0	0
ENSMUSG00000119773	0	0	0	0	0	0	0	0	0
ENSMUSG00000119774	0	0	0	0	0	0	0	0	0
ENSMUSG00000119776	0	0.2	1.25	0.25	1.667	0.25	0	0	0
ENSMUSG00000119777	0	0	0	0	0	0	0	0	0
ENSMUSG00000119778	0	0	0	0	0	0	0	0	0
ENSMUSG00000119779	0	0	0	0	0	0	0	0	0
ENSMUSG00000119780	0	0	0	0	0	0	0	0	0
ENSMUSG00000119782	0	0	0	0	0	0	0	0	0
ENSMUSG00000119783	0	0	0	0	0	0	0	0	0
ENSMUSG00000119785	0	0	0	0	0	0	0	0	0
ENSMUSG00000119786	0	0	0	0	0	0	0	0	0
ENSMUSG00000119789	0	0	0	0	0	0	0	0	0
ENSMUSG00000119790	0	0	0	0	0	0	0	0	0
ENSMUSG00000119791	0	0	0	0	0	0	0	0	0
ENSMUSG00000119793	0	0	0	0	0	0	0	0	0
ENSMUSG00000119795	0	0	0	0	0	0	0	0	0
ENSMUSG00000119797	0	0	0	0	0	0	0	0	0
ENSMUSG00000119799	0	0	0	0	0	0	0	0	0
ENSMUSG00000119800	0	0	0	0	0	0	0	0	0
ENSMUSG00000119801	0	0	0	0	0	0	0	0	0
ENSMUSG00000119802	0	0	0	0	0	0	0	0	0
ENSMUSG00000119803	0	0	0	0	0	0	0	0	0
ENSMUSG00000119804	0	0	0	0	0	0	0	0	0
ENSMUSG00000119805	0	0	0	0	0	0	0	0	0
ENSMUSG00000119806	0	0	0	0	0	0	0	0	0
ENSMUSG00000119807	0	0	0	0	0	0	0	0	0
ENSMUSG00000119808	0	0	0	0	0	0	0	0	0
ENSMUSG00000119809	0	0	0	0	0	0	0	0	0
ENSMUSG00000119810	0	0	0	0	0	0	0	0	0
ENSMUSG00000119815	0	0	0	0	0	0	0	0	0
ENSMUSG00000119816	0	0	0	0	0	0	0	0	0
ENSMUSG00000119817	0	0	0	0	0	0	0	0	0
ENSMUSG00000119819	0	0	0	0	0	0	0	0	0
ENSMUSG00000119820	0	0	0	0	0	0	0	0	0
ENSMUSG00000119822	0	0	0	0	0	0	0	0	0
ENSMUSG00000119823	0	0	0	0	0	0	0	0	0
ENSMUSG00000119825	0	0	0	0	0	0	0	0	0
ENSMUSG00000119826	0	0	0	0	0	0	0	0	0
ENSMUSG00000119827	0	0	0	0	0	0	0	0	0
ENSMUSG00000119828	0	0	0	0	0	0	0	0	0
ENSMUSG00000119829	0	0	0	0	0	0	0	0	0
ENSMUSG00000119831	0	0	0	0	0	0	0	0	0
ENSMUSG00000119833	0	0	0	0	0	0	0	0	0
ENSMUSG00000119835	0	0	0	0	0	0	0	0	0
ENSMUSG00000119837	0	0	0	0	0	0	0	0	0
ENSMUSG00000119838	0.5	0	0.667	0	0.667	0	0	0	0
ENSMUSG00000119841	0	0	0	0	0	0	0	0	0
ENSMUSG00000119843	0	0	0	0	0	0	0	0	0
ENSMUSG00000119844	0	0	0	0	0	0	0	0	0
ENSMUSG00000119845	0	0	0	0	0	0	0	0	0
ENSMUSG00000119846	0	0	0	0	0	0	0	0	0
ENSMUSG00000119847	0	0	0	0	0	0	0	0	0
ENSMUSG00000119848	0	0	0	0	0	0	0	0	0
ENSMUSG00000119849	0	0	0	0	0	0	0	0	0
ENSMUSG00000119851	0	0	0	0	0	0	3	0.5	0
